id,timestamp,type,direction,grade,confidence,setup,current_price,reason_list,engine_version
d89e62a2-30ac-4371-9297-f291a2c790a0,2026-08-18T14:08:09.545866,Trading,Short,A,80,vwap,57452.6,"Trend: Close 57452.60 below VWAP 57453.65, slope -4.58 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.48 >= 1.25 (1470 in 190s -> projected 2327) | Open Interest: OI 2075370 -> 2075400 (+0.00%) | Poc: Close 57452.60 above POC 57402.50 | Vah: Close 57452.60 below VAH 57485.00 | Val: Close 57452.60 above VAL 57345.00 | Vwap Pullback: High 57478.00 within 10 of VWAP 57453.65 > Close 57452.60 | Vwap Rejection: Close 57452.60 held 95% of range below VWAP 57453.65",fd8e6f05
ba0cc9e7-d515-4382-9747-a8f09f9366d1,2026-08-18T14:11:13.654273,Trading,Short,A,80,ema+vwap,57432.4,"Trend: Close 57432.40 below VWAP 57453.66, slope -4.65 (entered, exits above -4.30) | Pullback: High 57468.60 >= EMA10 57437.07 > Close 57432.40 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 2.57 >= 1.25 (1020 in 74s -> projected 4155) | Open Interest: OI 2075130 -> 2075190 (+0.00%) | Poc: Close 57432.40 above POC 57402.50 | Vah: Close 57432.40 below VAH 57495.00 | Val: Close 57432.40 above VAL 57355.00 | Vwap Pullback: High 57468.60 within 10 of VWAP 57453.66 > Close 57432.40 | Vwap Rejection: Close 57432.40 held 100% of range below VWAP 57453.66",fd8e6f05
785b5d87-0c72-42a4-8305-014465735864,2026-08-18T14:11:43.667074,Trading,Long,A,80,ema+vwap,57470.0,"Trend: Close 57470.00 above VWAP 57453.62, slope +5.09 (entered, exits below +4.30) | Pullback: Low 57428.40 <= EMA10 57443.90 < Close 57470.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 3.65 >= 1.25 (2040 in 104s -> projected 5904) | Open Interest: OI 2075130 -> 2075190 (+0.00%) | Poc: Close 57470.00 above POC 57402.50 | Vah: Close 57470.00 below VAH 57495.00 | Val: Close 57470.00 above VAL 57355.00 | Vwap Pullback: Low 57428.40 within 10 of VWAP 57453.62 < Close 57470.00 | Vwap Rejection: Close 57470.00 held 100% of range above VWAP 57453.62",fd8e6f05
aeffeb40-ae14-4afe-b78c-9f5808f09e78,2026-08-18T14:14:45.733550,Trading,Long,A+,95,ema+vwap,57460.0,"Trend: Close 57460.00 above VWAP 57453.63, slope +3.02 (holding, exits below -4.30) | Pullback: Low 57428.40 <= EMA10 57442.09 < Close 57460.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.83 >= 1.25 (2820 in 286s -> projected 2961) | Open Interest: OI 2075130 -> 2076180 (+0.05%) | Poc: Close 57460.00 above POC 57402.50 | Vah: Close 57460.00 below VAH 57495.00 | Val: Close 57460.00 above VAL 57355.00 | Vwap Pullback: Low 57428.40 within 10 of VWAP 57453.63 < Close 57460.00 | Vwap Rejection: Close 57460.00 held 76% of range above VWAP 57453.63",fd8e6f05
e1addaca-4f38-4717-a45d-7ec0bda5972a,2026-08-18T14:17:21.790011,Trading,Long,A,80,ema+vwap,57470.0,"Trend: Close 57470.00 above VWAP 57453.69, slope +5.27 (entered, exits below +4.30) | Pullback: Low 57441.00 <= EMA10 57447.16 < Close 57470.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.69 >= 1.25 (1380 in 142s -> projected 2920) | Open Interest: OI 2076180 -> 2076210 (+0.00%) | Poc: Close 57470.00 above POC 57402.50 | Vah: Close 57470.00 below VAH 57495.00 | Val: Close 57470.00 above VAL 57355.00 | Vwap Pullback: Low 57441.00 within 10 of VWAP 57453.69 < Close 57470.00 | Vwap Rejection: Close 57470.00 held 100% of range above VWAP 57453.69",fd8e6f05
3005ffa7-0680-41f9-8502-b57b6fb57bcf,2026-08-18T14:30:44.061954,Trading,Long,A,80,vwap,57505.0,"Trend: Close 57505.00 above VWAP 57454.53, slope +11.21 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 28.94 >= 1.25 (7350 in 44s -> projected 50043) | Open Interest: OI 2076960 -> 2076960 (+0.00%) | Poc: Close 57505.00 above POC 57402.50 | Vah: Close 57505.00 above VAH 57495.00 | Val: Close 57505.00 above VAL 57360.00 | Vwap Pullback: Low 57463.00 within 10 of VWAP 57454.53 < Close 57505.00 | Vwap Rejection: Close 57505.00 held 100% of range above VWAP 57454.53",fd8e6f05
d078cb1e-f283-446c-8903-1dbbb8e91548,2026-08-18T14:30:58.069531,Trading,Long,A+,95,vwap,57500.0,"Trend: Close 57500.00 above VWAP 57454.53, slope +9.61 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 21.96 >= 1.25 (7350 in 58s -> projected 37972) | Open Interest: OI 2076960 -> 2078130 (+0.06%) | Poc: Close 57500.00 above POC 57402.50 | Vah: Close 57500.00 above VAH 57495.00 | Val: Close 57500.00 above VAL 57360.00 | Vwap Pullback: Low 57463.00 within 10 of VWAP 57454.53 < Close 57500.00 | Vwap Rejection: Close 57500.00 held 88% of range above VWAP 57454.53",fd8e6f05
7de5bef0-e0e3-4ada-9390-504920b4f47c,2026-08-18T14:36:08.179203,Trading,Short,A+,95,vwap,57455.0,"Trend: Close 57455.00 below VWAP 57455.80, slope -4.73 (entered, exits above -4.30) | Pullback: Low 57452.00 <= EMA10 57454.95 < Close 57455.00 | Rejection: No rejection pattern | Volume: Projected relative volume 11.09 >= 1.25 (6450 in 68s -> projected 28381) | Open Interest: OI 2082480 -> 2085210 (+0.13%) | Poc: Close 57455.00 above POC 57402.50 | Vah: Close 57455.00 below VAH 57505.00 | Val: Close 57455.00 above VAL 57370.00 | Vwap Pullback: High 57490.00 within 10 of VWAP 57455.80 > Close 57455.00 | Vwap Rejection: Close 57455.00 held 92% of range below VWAP 57455.80",fd8e6f05
dd7a9c55-4058-44cb-98df-c46eb2967040,2026-08-18T14:57:10.613537,Trading,Long,B,65,vwap,57480.0,"Trend: Close 57480.00 above VWAP 57455.52, slope +5.09 (entered, exits below +4.30) | Pullback: Low 57446.00 <= EMA10 57454.29 < Close 57480.00 | Rejection: No rejection pattern | Volume: Projected relative volume 0.90 in Normal band (1290 in 131s -> projected 2963) | Open Interest: OI 2088420 -> 2088390 (-0.00%) | Poc: Close 57480.00 above POC 57442.50 | Vah: Close 57480.00 below VAH 57505.00 | Val: Close 57480.00 above VAL 57375.00 | Vwap Pullback: Low 57446.00 within 10 of VWAP 57455.52 < Close 57480.00 | Vwap Rejection: Close 57480.00 held 100% of range above VWAP 57455.52",fd8e6f05
17c37f18-4e5c-4900-81d3-2dece9f937cc,2026-08-18T15:06:54.872457,Trading,Long,B,65,vwap,57474.0,"Trend: Close 57474.00 above VWAP 57456.36, slope -0.04 (holding, exits below -4.30) | Pullback: No pullback to EMA10 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.86 in Normal band (1260 in 115s -> projected 3291) | Open Interest: OI 2089200 -> 2089140 (-0.00%) | Poc: Close 57474.00 above POC 57452.50 | Vah: Close 57474.00 below VAH 57505.00 | Val: Close 57474.00 above VAL 57375.00 | Vwap Pullback: Low 57464.20 within 10 of VWAP 57456.36 < Close 57474.00 | Vwap Rejection: Close 57474.00 held 64% of range above VWAP 57456.36",fd8e6f05
5d80b7a0-8ebc-46e4-a304-17203526c080,2026-08-18T15:13:15.013756,Trading,Short,A,80,ema+vwap,57449.2,"Trend: Close 57449.20 below VWAP 57456.67, slope -4.51 (entered, exits above -4.30) | Pullback: High 57475.40 >= EMA10 57458.36 > Close 57449.20 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 2.13 >= 1.25 (5340 in 195s -> projected 8215) | Open Interest: OI 2090010 -> 2089950 (-0.00%) | Poc: Close 57449.20 below POC 57462.50 | Vah: Close 57449.20 below VAH 57505.00 | Val: Close 57449.20 above VAL 57375.00 | Vwap Pullback: High 57475.40 within 10 of VWAP 57456.67 > Close 57449.20 | Vwap Rejection: Close 57449.20 held 98% of range below VWAP 57456.67",fd8e6f05
151b01ea-22b8-47d2-911f-f0904de91f57,2026-08-18T15:16:37.088207,Trading,Short,B,65,ema+vwap,57433.8,"Trend: Close 57433.80 below VWAP 57456.57, slope -1.35 (holding, exits above +4.30) | Pullback: High 57454.40 >= EMA10 57453.72 > Close 57433.80 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.88 in Normal band (1260 in 97s -> projected 3893) | Open Interest: OI 2088690 -> 2088090 (-0.03%) | Poc: Close 57433.80 below POC 57462.50 | Vah: Close 57433.80 below VAH 57505.00 | Val: Close 57433.80 above VAL 57380.00 | Vwap Pullback: High 57454.40 within 10 of VWAP 57456.57 > Close 57433.80 | Vwap Rejection: Close 57433.80 held 100% of range below VWAP 57456.57",fd8e6f05
83959c52-3e76-43f5-9b8e-2c795d145a9a,2026-08-18T15:27:41.324548,Trading,Short,B,65,vwap,57421.0,"Trend: Close 57421.00 below VWAP 57456.05, slope +0.18 (holding, exits above +4.30) | Pullback: High 57448.00 >= EMA10 57447.06 > Close 57421.00 | Rejection: No rejection pattern | Volume: Projected relative volume 0.97 in Normal band (2310 in 161s -> projected 4296) | Open Interest: OI 2087250 -> 2086860 (-0.02%) | Poc: Close 57421.00 below POC 57462.50 | Vah: Close 57421.00 below VAH 57505.00 | Val: Close 57421.00 above VAL 57380.00 | Vwap Pullback: High 57448.00 within 10 of VWAP 57456.05 > Close 57421.00 | Vwap Rejection: Close 57421.00 held 96% of range below VWAP 57456.05",fd8e6f05
a7cc1a7c-dd07-4502-856b-5601f34984f8,2026-08-19T09:15:00.396931,Startup,,,,,,Session started symbol=BANKNIFTY26AUGFUT seed_bars=36 expected_bars=36,fd8e6f05
670ea193-b277-41a1-b85c-382582b51186,2026-08-19T09:21:06.704360,Trading,Short,A,80,vwap,57240.6,"Trend: Close 57240.60 below VWAP 57284.30, slope -6.84 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 7.90 >= 1.25 (10470 in 67s -> projected 47088) | Open Interest: OI 2078520 -> 2078070 (-0.02%) | Poc: Close 57240.60 below POC 57257.50 | Vah: Close 57240.60 below VAH 57355.00 | Val: Close 57240.60 below VAL 57255.00 | Vwap Pullback: High 57291.00 within 10 of VWAP 57284.30 > Close 57240.60 | Vwap Rejection: Close 57240.60 held 74% of range below VWAP 57284.30",fd8e6f05
e9ec2337-f9ad-496c-a59c-a2d9efe6e625,2026-08-19T09:21:38.719395,Trading,Long,A,80,vwap,57294.8,"Trend: Close 57294.80 above VWAP 57283.98, slope +8.15 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 5.69 >= 1.25 (11160 in 99s -> projected 33914) | Open Interest: OI 2078520 -> 2078070 (-0.02%) | Poc: Close 57294.80 above POC 57257.50 | Vah: Close 57294.80 below VAH 57355.00 | Val: Close 57294.80 above VAL 57255.00 | Vwap Pullback: Low 57223.20 within 10 of VWAP 57283.98 < Close 57294.80 | Vwap Rejection: Close 57294.80 held 100% of range above VWAP 57283.98",fd8e6f05
ad38f38f-7f48-4d6a-90b5-f3ca6de940e3,2026-08-19T09:24:54.788940,Trading,Short,A+,95,vwap,57250.0,"Trend: Close 57250.00 below VWAP 57282.76, slope -2.91 (holding, exits above +4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 3.10 >= 1.25 (18180 in 295s -> projected 18501) | Open Interest: OI 2078520 -> 2080740 (+0.11%) | Poc: Close 57250.00 at POC 57257.50 | Vah: Close 57250.00 below VAH 57355.00 | Val: Close 57250.00 below VAL 57255.00 | Vwap Pullback: High 57304.60 within 10 of VWAP 57282.76 > Close 57250.00 | Vwap Rejection: Close 57250.00 held 67% of range below VWAP 57282.76",fd8e6f05
1a703145-d8ff-43db-9144-7608b8bb1c86,2026-08-19T09:50:49.324759,Trading,Long,A,80,ema+vwap,57310.0,"Trend: Close 57310.00 above VWAP 57240.66, slope +5.15 (entered, exits below +4.30) | Pullback: Low 57250.00 <= EMA10 57291.07 < Close 57310.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.91 >= 1.25 (2760 in 49s -> projected 16787) | Open Interest: OI 2087820 -> 2087730 (-0.00%) | Poc: Close 57310.00 above POC 57257.50 | Vah: Close 57310.00 above VAH 57290.00 | Val: Close 57310.00 above VAL 57175.00 | Vwap Pullback: Low 57250.00 within 10 of VWAP 57240.66 < Close 57310.00 | Vwap Rejection: Close 57310.00 held 100% of range above VWAP 57240.66",fd8e6f05
ca86b158-8c84-4281-bceb-a4944452e6ac,2026-08-19T10:02:23.573773,Trading,Long,B,65,ema,57314.0,"Trend: Close 57314.00 above VWAP 57254.91, slope +5.82 (entered, exits below +4.30) | Pullback: Low 57281.00 <= EMA10 57299.42 < Close 57314.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.84 in Normal band (3720 in 144s -> projected 7773) | Open Interest: OI 2096940 -> 2097840 (+0.04%) | Poc: Close 57314.00 above POC 57257.50 | Vah: Close 57314.00 above VAH 57305.00 | Val: Close 57314.00 above VAL 57175.00 | Vwap Pullback: No pullback to VWAP 57254.91 | Vwap Rejection: Close 57314.00 held 100% of range above VWAP 57254.91",fd8e6f05
7696d84b-bbca-4273-afc4-3421f6b48ae3,2026-08-19T10:28:30.100469,Trading,Short,B,65,vwap,57252.0,"Trend: Close 57252.00 below VWAP 57266.24, slope -5.05 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 0.87 in Normal band (5940 in 210s -> projected 8482) | Open Interest: OI 2106300 -> 2105250 (-0.05%) | Poc: Close 57252.00 at POC 57257.50 | Vah: Close 57252.00 below VAH 57365.00 | Val: Close 57252.00 above VAL 57220.00 | Vwap Pullback: High 57280.00 within 10 of VWAP 57266.24 > Close 57252.00 | Vwap Rejection: Close 57252.00 held 93% of range below VWAP 57266.24",fd8e6f05
4398eb9c-d2ff-41a3-8c81-610933f83153,2026-08-19T11:07:36.908739,Trading,Short,B,65,ema,57211.0,"Trend: Close 57211.00 below VWAP 57263.75, slope -3.45 (holding, exits above +4.30) | Pullback: High 57249.60 >= EMA10 57246.68 > Close 57211.00 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 0.92 in Normal band (3270 in 157s -> projected 6252) | Open Interest: OI 2107350 -> 2107590 (+0.01%) | Poc: Close 57211.00 below POC 57252.50 | Vah: Close 57211.00 below VAH 57350.00 | Val: Close 57211.00 below VAL 57215.00 | Vwap Pullback: No pullback to VWAP 57263.75 | Vwap Rejection: Close 57211.00 held 100% of range below VWAP 57263.75",fd8e6f05
879f4f0d-9ec3-4861-acda-cb51e7f306ba,2026-08-19T11:47:33.723162,Trading,Long,B,65,ema+vwap,57289.2,"Trend: Close 57289.20 above VWAP 57261.99, slope +8.51 (entered, exits below +4.30) | Pullback: Low 57218.00 <= EMA10 57245.15 < Close 57289.20 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.96 in Normal band (1380 in 154s -> projected 2693) | Open Interest: OI 2109060 -> 2108700 (-0.02%) | Poc: Close 57289.20 above POC 57252.50 | Vah: Close 57289.20 below VAH 57340.00 | Val: Close 57289.20 above VAL 57210.00 | Vwap Pullback: Low 57218.00 within 10 of VWAP 57261.99 < Close 57289.20 | Vwap Rejection: Close 57289.20 held 100% of range above VWAP 57261.99",fd8e6f05
fb5ae5e5-1ca5-43aa-9a29-fe2e7fc058c8,2026-08-19T12:19:36.392038,Trading,Long,B,65,ema+vwap,57274.8,"Trend: Close 57274.80 above VWAP 57270.66, slope +4.95 (entered, exits below +4.30) | Pullback: Low 57237.00 <= EMA10 57270.93 < Close 57274.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.92 in Normal band (2550 in 276s -> projected 2768) | Open Interest: OI 2092650 -> 2093010 (+0.02%) | Poc: Close 57274.80 above POC 57252.50 | Vah: Close 57274.80 below VAH 57345.00 | Val: Close 57274.80 above VAL 57220.00 | Vwap Pullback: Low 57237.00 within 10 of VWAP 57270.66 < Close 57274.80 | Vwap Rejection: Close 57274.80 held 100% of range above VWAP 57270.66",fd8e6f05
64ba8010-8602-4562-8f00-c988a29bdbb9,2026-08-19T14:22:34.940482,Trading,Short,B,65,ema+vwap,57277.8,"Trend: Close 57277.80 below VWAP 57279.64, slope -4.76 (entered, exits above -4.30) | Pullback: High 57320.00 >= EMA10 57293.49 > Close 57277.80 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.28 in Normal band (1800 in 155s -> projected 3485) | Open Interest: OI 2080140 -> 2080050 (-0.00%) | Poc: Close 57277.80 above POC 57252.50 | Vah: Close 57277.80 below VAH 57345.00 | Val: Close 57277.80 above VAL 57220.00 | Vwap Pullback: High 57320.00 within 10 of VWAP 57279.64 > Close 57277.80 | Vwap Rejection: Close 57277.80 held 100% of range below VWAP 57279.64",fd8e6f05
325b1a77-77f6-46b9-b87d-1f5904ce7cca,2026-08-19T15:09:23.946451,Trading,Long,B,65,ema,57378.8,"Trend: Close 57378.80 above VWAP 57301.03, slope +5.31 (entered, exits below +4.30) | Pullback: Low 57335.00 <= EMA10 57370.19 < Close 57378.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.10 in Normal band (5070 in 264s -> projected 5763) | Open Interest: OI 2067330 -> 2067570 (+0.01%) | Poc: Close 57378.80 above POC 57252.50 | Vah: Close 57378.80 above VAH 57365.00 | Val: Close 57378.80 above VAL 57220.00 | Vwap Pullback: No pullback to VWAP 57301.03 | Vwap Rejection: Close 57378.80 held 96% of range above VWAP 57301.03",fd8e6f05
675cf87c-989b-47bd-a998-e0bc9dbafed2,2026-08-20T09:15:01.347140,Startup,,,,,,Session started symbol=BANKNIFTY26AUGFUT seed_bars=36 expected_bars=36,fd8e6f05
f2258c2b-c91a-48d3-afed-17754867f4ce,2026-08-20T09:20:31.594107,Trading,Long,A,80,vwap,57663.6,"Trend: Close 57663.60 above VWAP 57647.71, slope +50.24 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 2.79 >= 1.30 (2490 in 32s -> projected 23644) | Open Interest: OI 2034540 -> 2034240 (-0.01%) | Poc: Close 57663.60 above POC 57537.50 | Vah: Close 57663.60 above VAH 57640.00 | Val: Close 57663.60 above VAL 57535.00 | Vwap Pullback: Low 57637.20 within 10 of VWAP 57647.71 < Close 57663.60 | Vwap Rejection: Close 57663.60 held 76% of range above VWAP 57647.71",fd8e6f05
2fcbafe1-bba1-4b55-aa76-f75137124ac2,2026-08-20T09:24:01.675945,Trading,Short,A,80,vwap,57635.4,"Trend: Close 57635.40 below VWAP 57649.38, slope -5.82 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 2.75 >= 1.25 (18780 in 242s -> projected 23312) | Open Interest: OI 2034540 -> 2034630 (+0.00%) | Poc: Close 57635.40 above POC 57537.50 | Vah: Close 57635.40 rejected at VAH 57640.00 | Val: Close 57635.40 above VAL 57535.00 | Vwap Pullback: High 57671.80 within 10 of VWAP 57649.38 > Close 57635.40 | Vwap Rejection: Close 57635.40 held 100% of range below VWAP 57649.38",fd8e6f05
efc008d5-5e0b-40c5-9059-968f495aa8a4,2026-08-20T09:24:09.681451,Trading,Short,A+,95,vwap,57632.0,"Trend: Close 57632.00 below VWAP 57648.98, slope -6.47 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 3.00 >= 1.25 (21180 in 250s -> projected 25448) | Open Interest: OI 2034540 -> 2035980 (+0.07%) | Poc: Close 57632.00 above POC 57537.50 | Vah: Close 57632.00 rejected at VAH 57640.00 | Val: Close 57632.00 above VAL 57535.00 | Vwap Pullback: High 57671.80 within 10 of VWAP 57648.98 > Close 57632.00 | Vwap Rejection: Close 57632.00 held 100% of range below VWAP 57648.98",fd8e6f05
5915153e-e68d-486f-ac0d-cb34d9a4a65f,2026-08-20T11:19:54.018753,Trading,Long,A+,95,ema,57799.8,"Trend: Close 57799.80 above VWAP 57750.48, slope +4.36 (entered, exits below +4.30) | Pullback: Low 57775.00 <= EMA10 57796.52 < Close 57799.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.51 >= 1.25 (15600 in 294s -> projected 15917) | Open Interest: OI 1984920 -> 1995360 (+0.53%) | Poc: Close 57799.80 at POC 57797.50 | Vah: Close 57799.80 below VAH 57860.00 | Val: Close 57799.80 above VAL 57700.00 | Vwap Pullback: No pullback to VWAP 57750.48 | Vwap Rejection: Close 57799.80 held 100% of range above VWAP 57750.48",fd8e6f05
3ece1eb2-f9b3-4f3b-8633-25e9abb6ea85,2026-08-20T12:17:53.175913,Trading,Long,B,65,ema,57779.0,"Trend: Close 57779.00 above VWAP 57751.94, slope +1.09 (holding, exits below -4.30) | Pullback: Low 57765.00 <= EMA10 57775.26 < Close 57779.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.09 in Normal band (1980 in 173s -> projected 3430) | Open Interest: OI 1976940 -> 1977030 (+0.00%) | Poc: Close 57779.00 below POC 57797.50 | Vah: Close 57779.00 below VAH 57860.00 | Val: Close 57779.00 above VAL 57705.00 | Vwap Pullback: No pullback to VWAP 57751.94 | Vwap Rejection: Close 57779.00 held 100% of range above VWAP 57751.94",fd8e6f05
726f7954-de47-4535-a86e-9a0cc2aac159,2026-08-20T12:20:41.254733,Trading,Short,A,80,vwap,57743.2,"Trend: Close 57743.20 below VWAP 57751.94, slope -5.42 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 6.04 >= 1.25 (2550 in 41s -> projected 18543) | Open Interest: OI 1977000 -> 1977060 (+0.00%) | Poc: Close 57743.20 below POC 57797.50 | Vah: Close 57743.20 below VAH 57860.00 | Val: Close 57743.20 above VAL 57705.00 | Vwap Pullback: High 57761.00 within 10 of VWAP 57751.94 > Close 57743.20 | Vwap Rejection: Close 57743.20 held 100% of range below VWAP 57751.94",fd8e6f05
328326ce-07e0-4a74-a966-2faac93938a6,2026-08-20T12:21:05.265788,Trading,Short,A+,95,vwap,57745.0,"Trend: Close 57745.00 below VWAP 57751.94, slope -2.73 (holding, exits above +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 4.18 >= 1.25 (2790 in 65s -> projected 12824) | Open Interest: OI 1977000 -> 1978170 (+0.06%) | Poc: Close 57745.00 below POC 57797.50 | Vah: Close 57745.00 below VAH 57860.00 | Val: Close 57745.00 above VAL 57705.00 | Vwap Pullback: High 57761.00 within 10 of VWAP 57751.94 > Close 57745.00 | Vwap Rejection: Close 57745.00 held 80% of range below VWAP 57751.94",fd8e6f05
a26e72aa-01ed-4bfc-be34-8f262d457295,2026-08-20T12:34:53.533244,Trading,Short,A,80,vwap,57721.0,"Trend: Close 57721.00 below VWAP 57751.37, slope +1.05 (holding, exits above +4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.26 >= 1.25 (3750 in 294s -> projected 3833) | Open Interest: OI 1979250 -> 1978590 (-0.03%) | Poc: Close 57721.00 below POC 57797.50 | Vah: Close 57721.00 below VAH 57860.00 | Val: Close 57721.00 above VAL 57710.00 | Vwap Pullback: High 57742.40 within 10 of VWAP 57751.37 > Close 57721.00 | Vwap Rejection: Close 57721.00 held 57% of range below VWAP 57751.37",fd8e6f05
87b07912-a9b6-4611-a533-f0574e88b778,2026-08-20T12:48:07.819041,Trading,Long,B,65,ema+vwap,57776.8,"Trend: Close 57776.80 above VWAP 57750.50, slope +0.33 (holding, exits below -4.30) | Pullback: Low 57750.00 <= EMA10 57759.45 < Close 57776.80 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 0.85 in Normal band (1800 in 188s -> projected 2875) | Open Interest: OI 1976880 -> 1976880 (+0.00%) | Poc: Close 57776.80 below POC 57797.50 | Vah: Close 57776.80 below VAH 57860.00 | Val: Close 57776.80 above VAL 57710.00 | Vwap Pullback: Low 57750.00 within 10 of VWAP 57750.50 < Close 57776.80 | Vwap Rejection: Close 57776.80 held 64% of range above VWAP 57750.50",fd8e6f05
6d74362a-bd0b-400a-b868-607b998b1bdd,2026-08-20T12:48:11.822974,Trading,Long,A,80,ema+vwap,57792.0,"Trend: Close 57792.00 above VWAP 57750.62, slope +3.09 (holding, exits below -4.30) | Pullback: Low 57750.00 <= EMA10 57762.21 < Close 57792.00 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 1.39 >= 1.30 (3000 in 192s -> projected 4692) | Open Interest: OI 1976880 -> 1977270 (+0.02%) | Poc: Close 57792.00 at POC 57797.50 | Vah: Close 57792.00 below VAH 57860.00 | Val: Close 57792.00 above VAL 57710.00 | Vwap Pullback: Low 57750.00 within 10 of VWAP 57750.62 < Close 57792.00 | Vwap Rejection: Close 57792.00 held 100% of range above VWAP 57750.62",fd8e6f05
e80753a3-4516-4c42-94b1-ced381af92aa,2026-08-20T12:49:13.845848,Trading,Long,A+,95,ema+vwap,57795.4,"Trend: Close 57795.40 above VWAP 57751.38, slope -0.47 (holding, exits below -4.30) | Pullback: Low 57750.00 <= EMA10 57762.83 < Close 57795.40 | Rejection: Lower wick + bullish candle + Close above EMA10 | Volume: Projected relative volume 3.33 >= 1.25 (9480 in 254s -> projected 11204) | Open Interest: OI 1976880 -> 1978050 (+0.06%) | Poc: Close 57795.40 at POC 57797.50 | Vah: Close 57795.40 below VAH 57860.00 | Val: Close 57795.40 above VAL 57710.00 | Vwap Pullback: Low 57750.00 within 10 of VWAP 57751.38 < Close 57795.40 | Vwap Rejection: Close 57795.40 held 76% of range above VWAP 57751.38",fd8e6f05
c521d27e-99b8-4e4b-9367-a0b6337ebfbd,2026-08-20T13:40:56.878795,Trading,Short,A,80,vwap,57743.6,"Trend: Close 57743.60 below VWAP 57756.65, slope -7.47 (entered, exits above -4.30) | Pullback: No pullback to EMA10 | Rejection: Upper wick + bearish candle + Close below EMA10 | Volume: Projected relative volume 1.64 >= 1.25 (1200 in 57s -> projected 6329) | Open Interest: OI 1977090 -> 1977660 (+0.03%) | Poc: Close 57743.60 below POC 57797.50 | Vah: Close 57743.60 below VAH 57860.00 | Val: Close 57743.60 above VAL 57715.00 | Vwap Pullback: High 57760.00 within 10 of VWAP 57756.65 > Close 57743.60 | Vwap Rejection: Close 57743.60 held 100% of range below VWAP 57756.65",fd8e6f05
668f54b0-f5e9-42dd-9a89-2dbb7eaae1a4,2026-08-20T13:41:54.919183,Trading,Long,A,80,vwap,57775.2,"Trend: Close 57775.20 above VWAP 57756.67, slope +4.40 (entered, exits below +4.30) | Pullback: No pullback to EMA10 | Rejection: No rejection pattern | Volume: Projected relative volume 1.68 >= 1.25 (2490 in 115s -> projected 6500) | Open Interest: OI 1977090 -> 1977390 (+0.02%) | Poc: Close 57775.20 below POC 57797.50 | Vah: Close 57775.20 below VAH 57860.00 | Val: Close 57775.20 above VAL 57715.00 | Vwap Pullback: Low 57743.60 within 10 of VWAP 57756.67 < Close 57775.20 | Vwap Rejection: Close 57775.20 held 100% of range above VWAP 57756.67",fd8e6f05
